open_time,close
2025-10-03 02:00:00,120157.82
2025-10-03 03:00:00,120225.89
2025-10-03 04:00:00,120039.98
2025-10-03 05:00:00,119920.4
2025-10-03 06:00:00,119916.93
2025-10-03 07:00:00,119640.21
2025-10-03 08:00:00,120038.6
2025-10-03 09:00:00,120300.0
2025-10-03 10:00:00,120425.95
2025-10-03 11:00:00,120334.5
2025-10-03 12:00:00,120358.07
2025-10-03 13:00:00,120374.73
2025-10-03 14:00:00,120917.85
2025-10-03 15:00:00,122258.05
2025-10-03 16:00:00,122553.3
2025-10-03 17:00:00,122073.25
2025-10-03 18:00:00,122538.46
2025-10-03 19:00:00,122660.99
2025-10-03 20:00:00,122447.94
2025-10-03 21:00:00,122306.57
2025-10-03 22:00:00,122477.0
2025-10-03 23:00:00,122232.0
2025-10-04 00:00:00,122100.0
2025-10-04 01:00:00,121865.21
2025-10-04 02:00:00,121854.53
2025-10-04 03:00:00,122243.99
2025-10-04 04:00:00,122495.0
2025-10-04 05:00:00,122522.7
2025-10-04 06:00:00,122430.27
2025-10-04 07:00:00,122324.08
2025-10-04 08:00:00,122267.57
2025-10-04 09:00:00,122208.78
2025-10-04 10:00:00,122129.53
2025-10-04 11:00:00,121973.26
2025-10-04 12:00:00,122005.62
2025-10-04 13:00:00,122385.42
2025-10-04 14:00:00,122000.01
2025-10-04 15:00:00,121791.31
2025-10-04 16:00:00,121719.99
2025-10-04 17:00:00,121747.37
2025-10-04 18:00:00,121574.66
2025-10-04 19:00:00,121959.25
2025-10-04 20:00:00,121892.89
2025-10-04 21:00:00,122190.67
2025-10-04 22:00:00,122287.19
2025-10-04 23:00:00,122391.0
2025-10-05 00:00:00,122157.7
2025-10-05 01:00:00,122377.72
2025-10-05 02:00:00,124031.44
2025-10-05 03:00:00,123776.22
2025-10-05 04:00:00,125172.81
2025-10-05 05:00:00,125127.99
2025-10-05 06:00:00,125000.01
2025-10-05 07:00:00,124713.63
2025-10-05 08:00:00,124595.99
2025-10-05 09:00:00,123020.5
2025-10-05 10:00:00,123028.01
2025-10-05 11:00:00,123464.64
2025-10-05 12:00:00,123085.88
2025-10-05 13:00:00,123161.39
2025-10-05 14:00:00,123034.67
2025-10-05 15:00:00,122803.17
2025-10-05 16:00:00,123265.54
2025-10-05 17:00:00,123057.05
2025-10-05 18:00:00,122999.44
2025-10-05 19:00:00,122591.79
2025-10-05 20:00:00,122705.32
2025-10-05 21:00:00,122729.99
2025-10-05 22:00:00,123237.4
2025-10-05 23:00:00,123482.31
2025-10-06 00:00:00,123347.29
2025-10-06 01:00:00,124035.32
2025-10-06 02:00:00,124110.61
2025-10-06 03:00:00,123839.09
2025-10-06 04:00:00,123580.26
2025-10-06 05:00:00,123586.0
2025-10-06 06:00:00,123947.9
2025-10-06 07:00:00,123390.47
2025-10-06 08:00:00,123846.55
2025-10-06 09:00:00,123955.3
2025-10-06 10:00:00,123978.0
2025-10-06 11:00:00,124215.0
2025-10-06 12:00:00,124556.64
2025-10-06 13:00:00,125031.33
2025-10-06 14:00:00,124530.0
2025-10-06 15:00:00,125000.0
2025-10-06 16:00:00,125455.24
2025-10-06 17:00:00,125284.0
2025-10-06 18:00:00,126011.18
2025-10-06 19:00:00,125410.81
2025-10-06 20:00:00,125211.02
2025-10-06 21:00:00,125097.85
2025-10-06 22:00:00,125039.13
2025-10-06 23:00:00,124658.54
2025-10-07 00:00:00,124900.93
2025-10-07 01:00:00,124699.99
2025-10-07 02:00:00,124259.9
2025-10-07 03:00:00,124329.74
2025-10-07 04:00:00,124500.0
2025-10-07 05:00:00,124414.17
2025-10-07 06:00:00,123890.84
2025-10-07 07:00:00,123667.99
2025-10-07 08:00:00,123861.75
2025-10-07 09:00:00,124117.48
2025-10-07 10:00:00,124282.19
2025-10-07 11:00:00,124453.38
2025-10-07 12:00:00,124917.99
2025-10-07 13:00:00,123891.68
2025-10-07 14:00:00,122725.36
2025-10-07 15:00:00,121846.01
2025-10-07 16:00:00,121684.17
2025-10-07 17:00:00,121130.02
2025-10-07 18:00:00,120895.37
2025-10-07 19:00:00,121637.17
2025-10-07 20:00:00,121943.61
2025-10-07 21:00:00,122016.0
2025-10-07 22:00:00,122011.17
2025-10-07 23:00:00,121332.95
2025-10-08 00:00:00,121914.09
2025-10-08 01:00:00,121950.01
2025-10-08 02:00:00,122048.28
2025-10-08 03:00:00,121374.75
2025-10-08 04:00:00,121900.0
2025-10-08 05:00:00,121374.01
2025-10-08 06:00:00,121784.29
2025-10-08 07:00:00,121597.06
2025-10-08 08:00:00,122381.85
2025-10-08 09:00:00,122516.98
2025-10-08 10:00:00,122934.6
2025-10-08 11:00:00,122884.14
2025-10-08 12:00:00,122631.52
2025-10-08 13:00:00,122599.04
2025-10-08 14:00:00,122320.0
2025-10-08 15:00:00,122189.72
2025-10-08 16:00:00,123051.03
2025-10-08 17:00:00,124033.19
2025-10-08 18:00:00,123460.22
2025-10-08 19:00:00,123450.0
2025-10-08 20:00:00,122856.69
2025-10-08 21:00:00,123277.33
2025-10-08 22:00:00,123200.82
2025-10-08 23:00:00,123306.0
2025-10-09 00:00:00,122839.15
2025-10-09 01:00:00,122548.23
2025-10-09 02:00:00,121617.81
2025-10-09 03:00:00,122038.01
2025-10-09 04:00:00,122144.7
2025-10-09 05:00:00,122100.92
2025-10-09 06:00:00,121957.32
2025-10-09 07:00:00,121906.1
2025-10-09 08:00:00,121261.62
2025-10-09 09:00:00,121813.04
2025-10-09 10:00:00,122170.27
2025-10-09 11:00:00,122737.57
2025-10-09 12:00:00,123563.38
2025-10-09 13:00:00,122415.74
2025-10-09 14:00:00,121315.0
2025-10-09 15:00:00,121147.14
2025-10-09 16:00:00,119819.77
2025-10-09 17:00:00,120974.0
2025-10-09 18:00:00,120649.32
2025-10-09 19:00:00,120951.72
2025-10-09 20:00:00,121109.09
2025-10-09 21:00:00,121461.02
2025-10-09 22:00:00,121686.19
2025-10-09 23:00:00,121662.4
2025-10-10 00:00:00,121745.27
2025-10-10 01:00:00,121623.97
2025-10-10 02:00:00,121059.73
2025-10-10 03:00:00,121026.01
2025-10-10 04:00:00,121234.51
2025-10-10 05:00:00,121583.89
2025-10-10 06:00:00,121378.18
2025-10-10 07:00:00,120932.05
2025-10-10 08:00:00,121631.54
2025-10-10 09:00:00,121314.73
2025-10-10 10:00:00,121496.33
2025-10-10 11:00:00,121554.55
2025-10-10 12:00:00,121597.21
2025-10-10 13:00:00,121684.2
2025-10-10 14:00:00,120493.17
2025-10-10 15:00:00,119018.98
2025-10-10 16:00:00,118205.61
2025-10-10 17:00:00,117623.8
2025-10-10 18:00:00,117237.7
2025-10-10 19:00:00,116661.5
2025-10-10 20:00:00,114266.82
2025-10-10 21:00:00,113451.86
2025-10-10 22:00:00,113700.0
2025-10-10 23:00:00,112774.5
2025-10-11 00:00:00,112514.58
2025-10-11 01:00:00,111095.37
2025-10-11 02:00:00,113196.48
2025-10-11 03:00:00,112300.01
2025-10-11 04:00:00,112945.79
2025-10-11 05:00:00,112389.48
2025-10-11 06:00:00,112045.99
2025-10-11 07:00:00,110384.61
2025-10-11 08:00:00,111328.38
2025-10-11 09:00:00,111642.78
2025-10-11 10:00:00,112114.64
2025-10-11 11:00:00,112280.0
2025-10-11 12:00:00,112380.14
2025-10-11 13:00:00,112267.86
2025-10-11 14:00:00,111991.97
2025-10-11 15:00:00,111793.2
2025-10-11 16:00:00,111846.18
2025-10-11 17:00:00,112005.57
2025-10-11 18:00:00,111955.27
2025-10-11 19:00:00,111178.31
2025-10-11 20:00:00,110244.98
2025-10-11 21:00:00,110893.54
2025-10-11 22:00:00,111043.27
2025-10-11 23:00:00,110644.4
2025-10-12 00:00:00,109641.54
2025-10-12 01:00:00,109978.56
2025-10-12 02:00:00,110119.02
2025-10-12 03:00:00,110676.0
2025-10-12 04:00:00,111524.87
2025-10-12 05:00:00,111700.38
2025-10-12 06:00:00,111686.01
2025-10-12 07:00:00,111525.2
2025-10-12 08:00:00,111686.91
